listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
23577364,Nextgen-Ruby Apt 1 Bedrm Msa Rd next to Eka Hotel,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6146feaf-921a-4ff0-b785-fd2b12bfc23c.jpg,30,176219006,Mildred,"","",true,-1.3243,36.8435,2,1,2,1.0,false,"High chair,TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Outdoor playground,Bowling alley,Iron,Dedicated workspace,Barbecue utensils,Arcade games",true,false,1,Flexible,KES,0,0,65,4.78,4.9,4.8,4.8,4.8,4.9,4.8,1815.0,234442.0,36.6,4734.6,0.14,0.0,5.0,642.3,0.0,0.0,51,0,314,365,719.0,92897.0,37.4,4826.5,0.222,0.0,8.0,1032.2,0.0,0.0,20,0,70,90
23919074,Airy studio getaway on stunning grounds in Karen,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/82d7c697-f36f-4b64-8e49-905d2b1e2fd7.jpg,23,81699602,Jacqueline,"","",false,-1.3765,36.7409,2,1,1,1.0,false,"TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Single level home,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Iron,Barbecue utensils,Private entrance",false,,1,Flexible,KES,10,0,162,4.87,4.8,4.9,4.9,4.8,4.9,4.8,2009.0,259925.0,62.8,8116.5,0.088,0.0,5.5,712.1,0.0,0.0,32,0,333,365,543.0,70157.0,63.1,8158.4,0.1,0.0,6.0,779.5,0.0,0.0,9,0,81,90
24003188,The Zebra Pad - Spacious 1BR Apt in Westlands,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/f8628ebc-0fe8-40d7-8d3f-6814c766291b.jpg,13,157782948,Helen Solomon,39587370,Roy Wachira,false,-1.2680,36.7978,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Hot water,Conditioner,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Single level home,Shower gel,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Freezer,Toaster",true,,2,Moderate,KES,0,0,75,4.92,4.9,4.9,4.9,4.9,5.0,4.9,2866.0,369590.0,39.9,5155.0,0.2,0.802,7.9,1012.6,31.5,4061.4,73,274,292,365,0.0,0.0,40.8,5265.8,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
24025977,Leah’s Quiet Peaceful Space,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/e582cfed-6c37-4db7-acdc-45368bc821b3.jpg,17,180837538,Leah,"","",false,-1.2867,36.7829,,,1,0.0,false,"Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Exercise equipment,Patio or balcony,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",false,,3,Moderate,KES,0,0,94,4.86,4.9,4.9,4.9,4.9,5.0,4.8,460.0,59397.0,24.9,3218.5,0.06,0.062,1.3,162.7,1.3,167.3,22,10,343,365,0.0,0.0,29.7,3841.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
24099993,Cozy Serviced Cottage Apartment with Private yard,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjQwOTk5OTM=/original/5964a24d-f8b5-4d59-8dd3-c28b8c5c70bf.jpeg,31,145631743,Diana,"","",false,-1.2805,36.7933,2,2,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron,Private entrance",true,,,Moderate,KES,0,0,8,5.0,5.0,5.0,5.0,5.0,5.0,4.9,1949.0,251889.0,24.0,3102.5,0.225,0.243,5.3,690.1,5.8,747.4,82,28,283,365,1160.0,149866.0,24.1,3107.9,0.544,0.79,12.9,1665.2,18.7,2417.2,49,28,41,90
24206185,3 Bedroom Luxury Serviced Apartment -Robin Heights,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-24206185/original/0723de37-3c21-4db4-815c-5c52579ba88d.jpeg,85,108236435,Brendern,"","",false,-1.2639,36.7941,6,3,3,2.5,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron",false,false,1,Moderate,KES,0,0,139,4.79,4.8,4.8,4.9,4.9,4.9,4.8,869.0,112237.0,71.7,9268.9,0.033,0.0,2.4,307.5,0.0,0.0,12,0,353,365,433.0,55944.0,72.2,9325.6,0.067,0.0,4.8,621.6,0.0,0.0,6,0,84,90
24568696,Cozy Ground Flr Studio with Balcony In Kileleshwa,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/80449c1e-84aa-4638-882e-5257866f76d3.jpg,30,41938254,Charles & Angie,189334710,Charles,false,-1.2741,36.7909,2,,2,1.0,false,"TV,Wifi,Pool,Crib,Free parking on premises,Hot water kettle,Children’s dinnerware,Portable fans,Hot water,Body soap,Mini fridge,Mosquito net,Bed linens,Extra pillows and blankets,Laundromat nearby,Microwave,Cleaning products,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Single level home,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Outdoor playground,Hair dryer,Iron,Dedicated workspace,Private entrance,Toaster",true,,1,Flexible,KES,3,0,34,4.62,4.9,4.7,4.7,4.7,4.8,4.7,1144.0,147693.0,23.0,2966.8,0.142,0.149,3.1,404.6,3.3,423.2,52,16,313,365,101.0,13049.0,25.1,3242.9,0.044,0.0,1.1,145.0,0.0,0.0,4,0,86,90
24568714,Superior 3BR on Grd Flr- Pool &Playground,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/47931c65-5daf-4c75-b1fd-8ae4e7b229b3.jpg,70,41938254,Charles & Angie,189334710,Charles,false,-1.2738,36.7902,6,3,4,3.5,false,"TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Rice maker,Bathtub,High chair,Window guards,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Children’s dinnerware,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Toaster",true,false,2,Flexible,KES,0,0,24,4.67,4.7,4.8,4.6,4.8,4.9,4.8,4964.0,641357.0,72.9,9421.3,0.195,0.196,13.6,1757.1,13.7,1766.8,71,2,294,365,227.0,29329.0,80.2,10366.4,0.033,0.0,2.5,325.9,0.0,0.0,3,0,87,90
24659286,"Charming Sundowner 2BDR - Westgate Mall, Westlands",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-24659286/original/960c800a-019b-4872-b2fd-f35347b8b01b.jpeg,37,8042369,Sherry,"","",false,-1.2585,36.7997,4,2,1,2.5,false,"TV,Cable TV,Wifi,Crib,Kitchen,Free parking on premises,Hot water kettle,Hot water,Body soap,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Shower gel,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Toaster",true,false,1,Flexible,KES,6,5,47,4.74,4.7,4.8,4.8,4.9,5.0,4.7,2088.0,269861.0,42.8,5530.6,0.134,0.146,5.7,739.3,6.2,803.2,49,29,316,365,230.0,29718.0,47.2,6092.7,0.056,0.0,2.6,330.2,0.0,0.0,5,0,85,90
24706725,KILELESHWA,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/be7de5c2-5fd1-44f6-8ba1-78f8b8da3e3d.jpg,22,93461837,Anne,"","",true,-1.2851,36.7782,6,3,4,3.5,false,"TV,Cable TV,Window guards,Wifi,Crib,Kitchen,Pack ’n play/Travel crib,Free parking on premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance",false,,1,Moderate,KES,15,0,68,4.82,4.9,4.9,5.0,4.8,4.9,4.7,5950.0,768732.0,96.3,12438.5,0.173,0.0,16.3,2106.1,0.0,0.0,63,0,302,365,1508.0,194841.0,92.9,12007.4,0.178,0.0,16.8,2164.9,0.0,0.0,16,0,74,90
24867273,"Tiny house nestled in Kileleshwa, Nairobi, Kenya",Tiny home,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-24867273/original/ad2841b5-c1fe-475f-b787-9b49e4b39e69.jpeg,18,27265297,Rose,"","",false,-1.2744,36.7931,2,1,1,1.0,false,"TV,Blender,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Ethernet connection,Laundromat nearby,Outdoor furniture,Microwave,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Single level home,Shower gel,Patio or balcony,First aid kit,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Hangers,Hair dryer,Iron,Dedicated workspace,Baking sheet,Toaster",false,false,2,Flexible,KES,15,0,97,4.77,4.8,4.8,4.8,4.9,4.9,4.8,5458.0,705285.0,31.3,4047.0,0.463,0.486,15.0,1932.3,15.7,2026.7,169,17,196,365,934.0,120678.0,30.0,3870.4,0.333,0.0,10.4,1340.9,0.0,0.0,30,0,60,90
25086694,Urban Retro In A Leafy Serene Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a785a4f8-5a4d-4972-a408-4b1bfcda3a08.jpg,13,210054947,Shelmith,44984274,Joe,true,-1.2578,36.7959,2,1,1,1.0,false,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Hot water,Hot tub,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Private entrance,Bathtub",false,false,2,Firm,KES,15,0,80,4.7,4.8,4.8,4.8,4.7,4.9,4.6,7594.0,981088.0,41.1,5307.9,0.507,0.557,20.8,2687.9,22.9,2955.1,185,33,180,365,3535.0,456759.0,42.6,5502.9,0.922,1.0,39.3,5075.1,42.6,5503.1,83,7,7,90
25314573,Charming Cottage Apartment with Private Garden,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjUzMTQ1NzM=/original/7bac3602-0ae3-45f8-a868-147ef96095e1.jpeg,14,145631743,Diana,"","",false,-1.2802,36.7941,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Smoking allowed,Hot water,Body soap,Mosquito net,Bed linens,Ethernet connection,Laundromat nearby,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Single level home,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Safe,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Private entrance,Toaster,Bathtub",true,false,3,Flexible,KES,0,0,20,4.9,5.0,5.0,5.0,5.0,5.0,4.9,4888.0,631990.0,35.0,4521.6,0.384,0.56,13.4,1731.5,19.6,2528.0,140,115,225,365,1030.0,133080.0,35.6,4599.6,0.322,0.5,11.4,1478.7,17.8,2294.5,29,32,61,90
25347851,Serene studio with adequate parking space,Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/bad6cdbd-cc9c-42d6-8d0c-d15008c70f23.jpg,22,191308056,Maria,"","",false,-1.2158,36.8995,1,1,1,1.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Body soap,Resort access,Mini fridge,Mosquito net,Bed linens,Extra pillows and blankets,Ethernet connection,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Washer,Dryer,Single level home,Exercise equipment,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Safe,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer",false,false,2,Flexible,KES,0,0,27,4.48,4.5,4.6,4.5,4.6,4.6,4.6,720.0,93132.0,10.4,1341.7,0.186,0.199,2.0,255.2,2.1,273.1,68,24,297,365,0.0,0.0,10.6,1372.3,0.0,0.0,0.0,0.0,0.0,0.0,0,16,90,90
25351694,The Crescent Apartments; 1 Bed Immaculate Condo,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjUzNTE2OTQ=/original/2734f2d3-5ded-44a4-b78e-866272c41442.jpeg,60,138327284,Julz,"80951849,89050025","Chrispine,Maureen",false,-1.2798,36.7826,2,1,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Pets allowed,Gym,Record player,Breakfast,Conditioner,Elevator,Free street parking,Cleaning products,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Life size games,Freezer,Private entrance,Sound system,Rice maker,Bathtub,High chair,Children’s books and toys,Blender,Window guards,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Sauna,Stove,Single level home,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Safe,Cleaning before checkout,Baking sheet,Arcade games,Toaster",false,false,1,Moderate,KES,20,0,187,4.97,5.0,4.9,5.0,5.0,4.9,4.9,7271.0,939902.0,78.4,10128.5,0.255,0.0,19.9,2575.1,0.0,0.0,93,0,272,365,2247.0,290322.0,83.1,10741.1,0.3,0.0,25.0,3225.8,0.0,0.0,27,0,63,90
25470498,Lotus House - Annex,Private room in guest suite,private_room,https://a0.muscache.com/im/pictures/3e339777-214f-49a3-b5dc-54f006de8898.jpg,30,29637288,V,26088682,Malini,false,-1.2235,36.8213,,,1,0.0,false,"Wifi,Fireplace guards,Board games,Free parking on premises,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Laundromat nearby,Outdoor furniture,Hammock,Cleaning products,Drying rack for clothing,Dishes and silverware,Clothing storage,Wine glasses,Single level home,Smoke alarm,Shower gel,Patio or balcony,First aid kit,Backyard,Luggage dropoff allowed,Essentials,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Outdoor dining area,Private entrance",false,false,2,Flexible,KES,0,34,25,4.84,4.8,4.9,4.7,4.9,4.8,4.8,1347.0,174105.0,40.5,5232.4,0.101,0.0,3.7,477.0,0.0,0.0,37,0,328,365,0.0,0.0,45.6,5891.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
25693691,"Westlands Place , Elegant 1BR  with Gym &Lounge",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-25693691/original/760db703-1f37-43eb-8fd2-a9a4a4b99d0b.jpeg,29,8042369,Sherry,"","",false,-1.2642,36.7999,2,1,1,1.5,false,"TV,Children’s books and toys,Wifi,Crib,Kitchen,Pack ’n play/Travel crib,Free parking on premises,Hot water kettle,Children’s dinnerware,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Clothing storage,Stove,Wine glasses,Single level home,Smoke alarm,Exercise equipment,Shower gel,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Toaster",true,false,1,Firm,KES,5,5,38,4.76,4.8,5.0,4.7,4.8,4.8,4.7,802.0,103701.0,45.3,5849.2,0.041,0.0,2.2,284.1,0.0,0.0,15,0,350,365,0.0,0.0,43.8,5662.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
25875366,Nairobi Savannah Pad - 3 bedroom Apt in Westlands,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5b0f4555-6bb6-4856-966b-a2cb31cf1e6c.jpg,17,157782948,Helen Solomon,39587370,Roy Wachira,false,-1.2664,36.7998,6,3,3,2.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Portable fans,Smoking allowed,Hot water,Mosquito net,Elevator,Microwave,Coffee maker,Dishes and silverware,Washer,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Hair dryer,Iron",true,false,2,Firm,KES,0,0,11,4.82,4.9,5.0,4.6,5.0,4.9,5.0,8371.0,1081018.0,82.6,10677.1,0.277,0.294,22.9,2961.7,24.4,3151.7,101,22,264,365,1862.0,240577.0,83.3,10768.4,0.244,0.0,20.7,2673.1,0.0,0.0,22,0,68,90
26312473,Modern charming cosy retreat,Entire bungalow,entire_home,https://a0.muscache.com/im/pictures/5a23be6e-b0f9-407e-9d34-d4582cd170bf.jpg,15,98155684,Gichora,"","",true,-1.2904,36.7686,2,1,1,1.0,false,"TV,Wifi,Kitchen,Free parking on premises,Pets allowed,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Washer,Single level home,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Private entrance",true,,3,Flexible,KES,0,0,51,4.57,4.7,4.8,4.7,4.8,4.9,4.7,5191.0,671017.0,31.8,4109.6,0.463,0.567,14.2,1838.4,17.4,2251.7,169,67,196,365,347.0,44833.0,37.9,4894.0,0.089,0.195,3.9,498.1,8.5,1093.5,8,49,82,90
26561876,Madaraka Furnished Apartment,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/495707d0-085c-4380-9a42-de4f61c51777.jpg,10,15138248,Esther,"","",false,-1.3055,36.8181,4,2,1,1.0,false,"TV,Washer,Dryer,Wifi,First aid kit,Fire extinguisher,Kitchen,Essentials,Free parking on premises,Smoking allowed,Hangers,Iron,Private entrance",false,,3,Flexible,KES,0,0,8,4.25,4.1,4.5,4.4,4.8,4.6,4.2,752.0,97184.0,35.6,4594.1,0.058,0.0,2.1,266.3,0.0,0.0,21,0,344,365,106.0,13695.0,35.1,4536.4,0.033,0.0,1.2,152.2,0.0,0.0,3,0,87,90
26600975,Fourways Junction VIP Suite - Near UN HQ,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-26600975/original/4eacc476-6dff-4e0c-8b0e-1a481b571961.jpeg,29,130019340,Evans,"","",true,-1.2149,36.8419,4,2,2,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Single level home,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",false,false,1,Moderate,KES,0,0,84,4.87,4.8,4.9,4.8,5.0,4.8,4.9,1324.0,171300.0,52.8,6823.4,0.082,0.144,3.6,469.3,6.4,823.6,30,157,335,365,613.0,79203.0,45.6,5894.6,0.156,0.212,6.8,880.0,9.3,1200.0,14,24,76,90
26848700,SHERRY’s Tulia 1 Bedroom  -Near Westgate Mall,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7cdf7e57-c3dd-405d-af48-ccedbae5e0f3.jpg,9,8042369,Sherry,"","",false,-1.2591,36.7979,2,,1,1.0,false,"TV,Cable TV,Wifi,Crib,Kitchen,Free parking on premises,Hot water kettle,Hot water,Body soap,Elevator,Bed linens,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Wine glasses,Shower gel,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Private entrance",true,,1,Strict,KES,6,5,43,4.56,4.7,4.6,4.7,4.7,4.9,4.8,2330.0,300565.0,40.2,5189.2,0.162,0.172,6.4,823.5,6.8,873.7,59,21,306,365,0.0,0.0,43.6,5629.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
27773480,"Clean & cosy 1bedroom apt, 7mins to  Airport & SGR",Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Mjc3NzM0ODA%3D/original/cada152d-b870-481e-8452-1ef311c0dea8.jpeg,41,207711847,Jalyn,"","",false,-1.3272,36.8808,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Pets allowed,Conditioner,Mini fridge,Elevator,Trash compactor,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Blender,Room-darkening shades,Hot water,Body soap,Mosquito net,Bed linens,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Barbecue utensils,Bread maker",true,false,1,Strict,KES,0,0,181,4.81,4.8,4.8,4.9,4.9,4.5,4.7,201.0,25962.0,17.3,2230.4,0.036,0.0,0.6,71.1,0.0,0.0,13,0,352,365,163.0,21060.0,15.1,1952.3,0.122,0.0,1.8,234.0,0.0,0.0,11,0,79,90
28029278,Upscale King Bed in Kilimani.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/aa40bc01-c9c4-4c1e-97a9-6f5b6acf0923.jpg,63,56965645,John,"","",true,-1.2893,36.7811,2,1,1,1.5,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Portable fans,Pets allowed,Free street parking,Cleaning products,Drying rack for clothing,Coffee,Clothing storage,Wine glasses,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Blender,Crib,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Backyard,Long term stays allowed,Dining table,Toaster",true,false,1,Flexible,KES,0,0,324,4.9,4.9,4.9,4.9,5.0,4.9,4.9,5139.0,664323.0,53.5,6918.5,0.277,0.0,14.1,1820.1,0.0,0.0,101,0,264,365,1465.0,189282.0,46.1,5953.4,0.356,0.0,16.3,2103.1,0.0,0.0,32,0,58,90
